registry_club_id,organism,affiliation_code,sport_year_start,sport_year_end
coni:684,FIGC,77711,01/07/2025,30/06/2026
coni:69102,CSEN|CSI|FIGC,01808,01/06/2025,31/05/2026
coni:69482,FIGC,204204,01/07/2025,30/06/2026
coni:69615,FIGC,917547,01/07/2025,30/06/2026
coni:69835,FIGC,915845,01/07/2025,30/06/2026
coni:70083,FIGC,916000,01/07/2025,30/06/2026
coni:70504,CSI|FIGC,954151,01/07/2025,30/06/2026
coni:70773,FIGC,780241,01/07/2025,30/06/2026
coni:70951,AICS|FIGC|UISP,72875,01/07/2025,30/06/2026
coni:7158,FIGC,74595,01/07/2025,30/06/2026
coni:71872,FIGC,947994,01/07/2025,30/06/2026
coni:7249,FIGC,750268,01/07/2025,30/06/2026
coni:72518,CSI|FIGC,934251,01/07/2025,30/06/2026
coni:72614,FIGC,934027,01/07/2025,30/06/2026
coni:72624,FIGC,910324,01/07/2025,30/06/2026
coni:72664,FIGC,941523,01/07/2025,30/06/2026
coni:727,FIGC,675872,01/07/2025,30/06/2026
coni:7275,FIGC,18630,01/07/2025,30/06/2026
coni:73053,FIGC,941134,01/07/2025,30/06/2026
coni:73109,FIGC,941566,01/07/2025,30/06/2026
coni:732,FIGC,78047,01/07/2025,30/06/2026
coni:73227,CSI|FIGC,910357,01/07/2025,30/06/2026
coni:73259,FIGC,962320,01/07/2025,30/06/2026
coni:73369,CSEN|FIGC,920017,01/07/2025,30/06/2026
coni:73376,AICS|CSI|FIGC,204276,01/07/2025,30/06/2026
coni:73405,FIGC,947292,01/07/2025,30/06/2026
coni:735,FIGC,74848,01/07/2025,30/06/2026
coni:7350,FIGC,00218,01/06/2025,31/05/2026
coni:73531,FIGC,938567,01/07/2025,30/06/2026
coni:73621,CSEN|FIGC,936627,01/07/2025,30/06/2026
coni:73712,FIGC,12890,01/07/2025,30/06/2026
coni:73782,FIGC,953263,01/07/2025,30/06/2026
coni:738,CSI|FIGC|UISP,962084,01/07/2025,30/06/2026
coni:73817,CSI|FIGC,676006,01/07/2025,30/06/2026
coni:73854,CSI|FIGC,780621,01/07/2025,30/06/2026
coni:73856,FIGC,943404,01/07/2025,30/06/2026
coni:73886,FIGC,963912,01/07/2025,30/06/2026
coni:73899,FIGC,710528,01/07/2025,30/06/2026
coni:7392,FIGC,8440,01/07/2025,30/06/2026
coni:73992,FIGC,945822,01/07/2025,30/06/2026
coni:74000,FIGC,936349,01/07/2025,30/06/2026
coni:74075,FIGC,945090,01/07/2025,30/06/2026
coni:7428,FIGC,914824,01/07/2025,30/06/2026
coni:7429,FIGC|UISP,937682,01/07/2025,30/06/2026
coni:74316,FIGC,938215,01/07/2025,30/06/2026
coni:74351,FIGC|UISP,100005,01/07/2025,30/06/2026
coni:74443,FIGC,952956,01/07/2025,30/06/2026
coni:74563,FIGC,947420,01/07/2025,30/06/2026
coni:7458,FIGC,945136,01/07/2025,30/06/2026
coni:74599,CSEN|FIGC,720668,01/07/2025,30/06/2026
coni:74623,FIGC|UISP,921489,01/07/2025,30/06/2026
coni:74649,CSI|FIGC,676111,01/07/2025,30/06/2026
coni:7466,FIGC,937697,01/07/2025,30/06/2026
coni:74679,FIGC,203723,01/07/2025,30/06/2026
coni:74717,CSI|FIGC,922004,01/07/2025,30/06/2026
coni:74725,CSI|FIGC,00700070,02/07/2025,30/06/2026
coni:74740,ASC|CSEN|FIGC,940865,01/07/2025,30/06/2026
coni:74764,CSI|FIGC,08300002,11/07/2025,30/06/2026
coni:74860,CSI|FIGC,204346,01/07/2025,30/06/2026
coni:74869,CSI|FIGC,675739,01/07/2025,30/06/2026
coni:74885,CSI|FIGC,932282,01/07/2025,30/06/2026
coni:74920,CSI|FIGC|FIP,675271,01/07/2025,30/06/2026
coni:74967,FIGC,941037,01/07/2025,30/06/2026
coni:75060,FIGC,938431,01/07/2025,30/06/2026
coni:75078,CSI|FIGC|UISP,02001835,09/07/2025,30/06/2026
coni:751,FIGC|UISP,910303,01/07/2025,30/06/2026
coni:7511,FIGC,943526,01/07/2025,30/06/2026
coni:75112,CSI|FIGC,59159,01/07/2025,30/06/2026
coni:75121,FIGC,943084,01/07/2025,30/06/2026
coni:75206,CSI|FIGC,675349,01/07/2025,30/06/2026
coni:7524,CSI|FIGC,13600031,01/07/2025,30/06/2026
coni:75411,CSI|FIGC,918893,01/07/2025,30/06/2026
coni:7545,FIGC,600106,01/07/2025,30/06/2026
coni:755,FIGC,67411,01/07/2025,30/06/2026
coni:7556,CSI|FIGC|UISP,910441,01/07/2025,30/06/2026
coni:7560,FIGC|UISP,66099,01/07/2025,30/06/2026
coni:75602,CSI|FIGC,921582,01/07/2025,30/06/2026
coni:7570,FIGC,750081,01/07/2025,30/06/2026
coni:75706,CSEN|CSI|FIGC,08200119,01/07/2025,30/06/2026
coni:75795,ASC|FIGC,939467,01/07/2025,30/06/2026
coni:758,FIGC,62720,01/07/2025,30/06/2026
coni:7586,FIGC,675027,01/07/2025,30/06/2026
coni:75863,AICS|FIGC,936935,01/07/2025,30/06/2026
coni:76005,FIGC,941328,01/07/2025,30/06/2026
coni:7606,FIGC,934045,01/07/2025,30/06/2026
coni:7609,FIGC,651277,01/07/2025,30/06/2026
coni:761,FIGC,74905,01/07/2025,30/06/2026
coni:76150,FIGC|UISP,952036,01/07/2025,30/06/2026
coni:7626,FIGC,32660,01/07/2025,30/06/2026
coni:76277,CSEN|FIGC,921115,01/07/2025,30/06/2026
coni:76300,FIGC,919290,01/07/2025,30/06/2026
coni:76366,CSI|FIGC,28610,01/07/2025,30/06/2026
coni:7637,FIGC,44550,01/07/2025,30/06/2026
coni:76373,FIGC,30860,01/07/2025,30/06/2026
coni:76421,ASC|FIGC,939158,01/07/2025,30/06/2026
coni:7646,FIGC|FIP,61078,01/07/2025,30/06/2026
coni:76466,FIGC,939094,01/07/2025,30/06/2026
coni:76477,CSI|FIGC|PGS,205124,01/07/2025,30/06/2026
coni:765,FIGC,43340,01/07/2025,30/06/2026
coni:76518,AICS|FIGC,945328,01/07/2025,30/06/2026
coni:76548,FIGC,940725,01/07/2025,30/06/2026
coni:7656,FIGC,65525,01/07/2025,30/06/2026
coni:7657,FIGC,937958,01/07/2025,30/06/2026
coni:7666,FIGC,71442,01/07/2025,30/06/2026
coni:76784,FIGC,944243,01/07/2025,30/06/2026
coni:76791,FIGC,916018,01/07/2025,30/06/2026
coni:76813,FIGC,963386,01/07/2025,30/06/2026
coni:76868,CSEN|FIGC,932635,01/07/2025,30/06/2026
coni:76883,AICS|ASC|FIGC,946265,01/07/2025,30/06/2026
coni:77032,FIGC,936452,01/07/2025,30/06/2026
coni:7704,FIGC,500533,01/07/2025,30/06/2026
coni:77108,FIGC,950267,01/07/2025,30/06/2026
coni:77154,FIGC,941617,01/07/2025,30/06/2026
coni:77185,FIGC,944203,01/07/2025,30/06/2026
coni:77223,CSEN|FIGC,936106,01/07/2025,30/06/2026
coni:7725,FIGC,79465,01/07/2025,30/06/2026
coni:77262,FIGC,937032,01/07/2025,30/06/2026
coni:77329,FIGC,912582,01/07/2025,30/06/2026
coni:7733,FIGC,947722,01/07/2025,30/06/2026
coni:7734,FIGC,31770,01/07/2025,30/06/2026
coni:77399,FIGC,910989,01/07/2025,30/06/2026
coni:7742,FIGC,915647,01/07/2025,30/06/2026
coni:77431,FIGC,911999,01/07/2025,30/06/2026
coni:77434,CSEN|FIGC,962838,01/07/2025,30/06/2026
coni:77435,CSI|FIGC,03500644,17/07/2025,30/06/2026
coni:77457,FIGC,730569,01/07/2025,30/06/2026
coni:77484,FIGC,941232,01/07/2025,30/06/2026
coni:77493,FIGC,941223,01/07/2025,30/06/2026
coni:775,FIGC,730258,01/07/2025,30/06/2026
coni:77501,FIGC,932917,01/07/2025,30/06/2026
coni:7765,CSI|FIGC,650100,01/07/2025,30/06/2026
coni:7766,CSI|FIGC,930008,01/07/2025,30/06/2026
coni:7770,FIGC,915597,01/07/2025,30/06/2026
coni:7773,FIGC,68382,01/07/2025,30/06/2026
coni:77905,FIGC,943839,01/07/2025,30/06/2026
coni:78101,FIGC,947810,01/07/2025,30/06/2026
coni:78144,FIGC,964882,07/10/2025,30/06/2026
coni:78266,FIGC,931912,01/07/2025,30/06/2026
coni:78427,FIGC,947970,01/07/2025,30/06/2026
coni:78436,FIGC,947707,01/07/2025,30/06/2026
coni:78454,FIGC,938238,01/07/2025,30/06/2026
coni:7846,FIGC,937978,01/07/2025,30/06/2026
coni:78461,FIGC,952250,01/07/2025,30/06/2026
coni:78648,FIGC,962111,01/07/2025,30/06/2026
coni:7867,FIGC,938346,01/07/2025,30/06/2026
coni:78758,FIGC,932199,01/07/2025,30/06/2026
coni:78882,FIGC,936872,01/07/2025,30/06/2026
coni:78952,FIGC|UISP,945308,01/07/2025,30/06/2026
coni:78986,FIGC,952569,01/07/2025,30/06/2026
coni:7899,FIGC,936517,01/07/2025,30/06/2026
coni:79092,FIGC,937021,01/07/2025,30/06/2026
coni:79152,ENDAS|FIGC,963547,01/07/2025,30/06/2026
coni:7935,FIGC,81856,01/07/2025,30/06/2026
coni:794,FIGC,80019,01/07/2025,30/06/2026
coni:79442,FIGC,76446,01/07/2025,30/06/2026
coni:79500,FIGC,938303,01/07/2025,30/06/2026
coni:79559,CSI|FIGC,963067,01/07/2025,30/06/2026
coni:79694,FIGC,950439,01/07/2025,30/06/2026
coni:7976,CSI|FIGC,67006,01/07/2025,30/06/2026
coni:7982,FIGC,932738,01/07/2025,30/06/2026
coni:7989,FIGC,932831,01/07/2025,30/06/2026
coni:79919,FIGC,933336,01/07/2025,30/06/2026
coni:79929,FIGC,949667,01/07/2025,30/06/2026
coni:8,FIGC,70559,01/07/2025,30/06/2026
coni:80060,FIGC,81385,01/07/2025,30/06/2026
coni:80145,FIGC,932834,01/07/2025,30/06/2026
coni:802,FIGC,80634,01/07/2025,30/06/2026
coni:80315,FIGC,934319,01/07/2025,30/06/2026
coni:8051,FIGC,919953,01/07/2025,30/06/2026
coni:80624,CSI|FIGC,935902,01/07/2025,30/06/2026
coni:80639,FIGC,962866,01/07/2025,30/06/2026
coni:80756,AICS|FIGC,913278,01/07/2025,30/06/2026
coni:8081,CSI|FIGC,913682,01/07/2025,30/06/2026
coni:8082,FIGC,935650,01/07/2025,30/06/2026
coni:80851,FIGC,954330,01/07/2025,30/06/2026
coni:80923,FIGC,934813,01/07/2025,30/06/2026
coni:8094,FIGC,81701,01/07/2025,30/06/2026
coni:80955,FIGC,952231,01/07/2025,30/06/2026
coni:80969,FIGC,952056,01/07/2025,30/06/2026
coni:80985,FIGC,780612,01/07/2025,30/06/2026
coni:80997,FIGC,964272,24/07/2025,30/06/2026
coni:81048,FIGC,914631,01/07/2025,30/06/2026
coni:8105,FIGC,935990,01/07/2025,30/06/2026
coni:81053,CSI|FIGC,954275,01/07/2025,30/06/2026
coni:81068,AICS|FIGC,912837,01/07/2025,30/06/2026
coni:8119,FIGC,31410,01/07/2025,30/06/2026
coni:8142,FIGC,1740,01/07/2025,30/06/2026
coni:8143,CSI|FIGC|UISP,930782,01/07/2025,30/06/2026
coni:81437,CSI|FIGC,947553,01/07/2025,30/06/2026
coni:8149,FIGC,760207,01/07/2025,30/06/2026
coni:81635,FIGC,964824,01/10/2025,30/06/2026
coni:81643,FIGC,931496,01/07/2025,30/06/2026
coni:8165,FIGC,914706,01/07/2025,30/06/2026
coni:817,FIGC,69076,01/07/2025,30/06/2026
coni:8173,CSI|ENDAS|FIGC,710800,01/07/2025,30/06/2026
coni:8179,FIGC,920896,01/07/2025,30/06/2026
coni:81923,FIGC,934603,01/07/2025,30/06/2026
coni:81953,FIGC,934872,01/07/2025,30/06/2026
coni:8202,FIGC,917411,01/07/2025,30/06/2026
coni:82102,FIGC,935960,01/07/2025,30/06/2026
coni:82121,FIGC,936125,01/07/2025,30/06/2026
coni:822,FIGC,68813,01/07/2025,30/06/2026
coni:82247,CSI|FIGC,938688,01/07/2025,30/06/2026
coni:82252,FIGC,963591,01/07/2025,30/06/2026
coni:82264,FIGC,919279,01/07/2025,30/06/2026
coni:82443,FIGC,941481,01/07/2025,30/06/2026
coni:82490,FIGC,941725,01/07/2025,30/06/2026
coni:82560,FIGC,932848,01/07/2025,30/06/2026
coni:82619,CSI|FIGC,943236,01/07/2025,30/06/2026
coni:8265,FIGC|UISP,937793,01/07/2025,30/06/2026
coni:82658,FIGC,947720,01/07/2025,30/06/2026
coni:82735,FIGC,64411,01/07/2025,30/06/2026
coni:8278,FIGC,933803,01/07/2025,30/06/2026
coni:828,CSI|FIGC,81580,01/07/2025,30/06/2026
coni:82801,FIGC,945806,01/07/2025,30/06/2026
coni:8285,FIGC,911689,01/07/2025,30/06/2026
coni:8298,FIGC,920748,01/07/2025,30/06/2026
coni:8306,CSI|FIGC,934122,01/07/2025,30/06/2026
coni:83142,FIGC,941150,01/07/2025,30/06/2026
coni:8318,FIGC,934402,01/07/2025,30/06/2026
coni:83249,CSEN|FIGC,944476,01/07/2025,30/06/2026
coni:8326,FIGC,65031,01/07/2025,30/06/2026
coni:83289,FIGC,945231,01/07/2025,30/06/2026
coni:83294,FIGC,945092,01/07/2025,30/06/2026
coni:83296,CSI|FIGC,03500508,14/07/2025,30/06/2026
coni:83427,FIGC|UISP,57846,01/07/2025,30/06/2026
coni:83434,CSI|FIGC,81060,01/07/2025,30/06/2026
coni:83444,FIGC,67530,01/07/2025,30/06/2026
coni:8346,FIGC,934406,01/07/2025,30/06/2026
coni:83500,FIGC|US_ACLI,937895,01/07/2025,30/06/2026
coni:83509,FIGC|UISP,940996,01/07/2025,30/06/2026
coni:83530,FIGC,934660,01/07/2025,30/06/2026
coni:83537,FIGC,200730,01/07/2025,30/06/2026
coni:83575,FIGC,947048,01/07/2025,30/06/2026
coni:83624,FIGC,913936,01/07/2025,30/06/2026
coni:83647,FIGC,205622,01/07/2025,30/06/2026
coni:83704,FIGC,952910,01/07/2025,30/06/2026
coni:83718,FIGC,943207,01/07/2025,30/06/2026
coni:8372,FIGC,914465,01/07/2025,30/06/2026
coni:83778,FIGC,44680,01/07/2025,30/06/2026
coni:83784,FIGC,74202,01/07/2025,30/06/2026
coni:83793,FIGC,68797,01/07/2025,30/06/2026
coni:83796,CSI|FIGC,910330,01/07/2025,30/06/2026
coni:838,FIGC,62241,01/07/2025,30/06/2026
coni:83814,FIGC,937689,01/07/2025,30/06/2026
coni:83821,FIGC,64825,01/07/2025,30/06/2026
coni:83826,CSI|FIGC,63055,01/07/2025,30/06/2026
coni:83833,FIGC,64159,01/07/2025,30/06/2026
coni:83836,FIGC,23390,01/07/2025,30/06/2026
coni:83838,FIGC,918960,01/07/2025,30/06/2026
coni:83843,FIGC,67544,01/07/2025,30/06/2026
coni:83861,FIGC,68233,01/07/2025,30/06/2026
coni:83883,CSI|FIGC,28940,01/07/2025,30/06/2026
coni:839,CSEN|FIGC,954883,01/07/2025,30/06/2026
coni:8396,FIGC,916521,01/07/2025,30/06/2026
coni:84021,FIGC,915643,01/07/2025,30/06/2026
coni:84058,CSI|FIGC,947964,01/07/2025,30/06/2026
coni:84100,AICS|FIGC,60385,01/07/2025,30/06/2026
coni:84135,FIGC,65083,01/07/2025,30/06/2026
coni:8417,FIGC,964201,05/08/2025,30/06/2026
coni:84211,FIGC,61618,01/07/2025,30/06/2026
coni:84233,CSI|FIGC,962117,01/07/2025,30/06/2026
coni:84308,FIGC,750137,01/07/2025,30/06/2026
coni:84311,CSI|FIGC,75634,01/07/2025,30/06/2026
coni:84315,FIGC|UISP,780896,01/07/2025,30/06/2026
coni:84339,FIGC,76789,01/07/2025,30/06/2026
coni:84381,FIGC,68237,01/07/2025,30/06/2026
coni:84403,FIGC,201876,01/07/2025,30/06/2026
coni:845,FIGC,65776,01/07/2025,30/06/2026
coni:8450,FIGC,C011440,09/09/2025,31/08/2026
coni:8451,FIGC,932269,01/07/2025,30/06/2026
coni:84519,FIGC,780540,01/07/2025,30/06/2026
coni:8452,FIGC,947187,01/07/2025,30/06/2026
coni:84540,FIGC,75960,01/07/2025,30/06/2026
coni:84566,FIGC,201241,01/07/2025,30/06/2026
coni:84601,CSEN|FIGC,206727,01/07/2025,30/06/2026
coni:84699,FIGC,760166,01/07/2025,30/06/2026
coni:84716,ASC|FIGC,950196,01/07/2025,30/06/2026
coni:8474,CSI|FIGC,02200069,13/07/2025,30/06/2026
coni:84825,AICS|CSEN|CSI|FIGC|FIP,949847,01/07/2025,30/06/2026
coni:84918,FIGC,75624,01/07/2025,30/06/2026
coni:8492,FIGC,73288,01/07/2025,30/06/2026
coni:84930,FIGC,740172,01/07/2025,30/06/2026
coni:85016,FIGC,675857,01/07/2025,30/06/2026
coni:85077,FIGC,916577,01/07/2025,30/06/2026
coni:8510,FIGC|UISP,963916,01/07/2025,30/06/2026
coni:8514,FIGC,947425,01/07/2025,30/06/2026
coni:85197,CSI|FIGC,930643,01/07/2025,30/06/2026
coni:85207,FIGC,675884,01/07/2025,30/06/2026
coni:85239,FIGC,71836,01/07/2025,30/06/2026
coni:85332,FIGC,910283,01/07/2025,30/06/2026
coni:85363,FIGC,910286,01/07/2025,30/06/2026
coni:8537,FIGC,933894,01/07/2025,30/06/2026
coni:8540,FIGC,934675,01/07/2025,30/06/2026
coni:8542,FIGC,64410,01/07/2025,30/06/2026
coni:85485,FIGC,710152,01/07/2025,30/06/2026
coni:85511,FIGC,912714,01/07/2025,30/06/2026
coni:85624,FIGC,934644,01/07/2025,30/06/2026
coni:8567,FIGC,69487,01/07/2025,30/06/2026
coni:857,FIGC,53960,01/07/2025,30/06/2026
coni:85722,FIGC,936137,01/07/2025,30/06/2026
coni:85750,CSI|FIGC,740116,01/07/2025,30/06/2026
coni:85806,FIGC,951398,01/07/2025,30/06/2026
coni:85886,FIGC,6430,01/07/2025,30/06/2026
coni:85914,FIGC,913390,01/07/2025,30/06/2026
coni:85992,FIGC,932127,01/07/2025,30/06/2026
coni:8605,FIGC,80422,01/07/2025,30/06/2026
coni:86195,FIGC,949576,01/07/2025,30/06/2026
coni:86251,CSI|FIGC,918284,01/07/2025,30/06/2026
coni:86285,CSI|FIGC,930587,01/07/2025,30/06/2026
coni:8641,CSI|FIGC,13600085,01/09/2025,30/06/2026
coni:86416,CSI|FIGC,950620,01/07/2025,30/06/2026
coni:86465,FIGC,912549,01/07/2025,30/06/2026
coni:86483,FIGC,963503,01/07/2025,30/06/2026
coni:8649,CSI|FIGC,15200364,01/07/2025,30/06/2026
coni:86668,FIGC,600719,01/07/2025,30/06/2026
coni:8669,FIGC,19470,01/07/2025,30/06/2026
coni:86693,CSI|FIGC,940828,01/07/2025,30/06/2026
coni:86768,CSI|FIGC,917311,01/07/2025,30/06/2026
coni:86794,FIGC,948230,01/07/2025,30/06/2026
coni:86852,CSI|FIGC,935576,01/07/2025,30/06/2026
coni:86908,FIGC,76673,01/07/2025,30/06/2026
coni:86933,FIGC|UISP,943547,01/07/2025,30/06/2026
coni:86971,ASC|CSI|FIGC,936777,01/07/2025,30/06/2026
coni:8708,FIGC,66837,01/07/2025,30/06/2026
coni:8710,FIGC,62832,01/07/2025,30/06/2026
coni:8724,FIGC,915808,01/07/2025,30/06/2026
coni:874,FIGC,C010194,02/09/2025,31/08/2026
coni:87408,FIGC,919719,01/07/2025,30/06/2026
coni:87415,CSI|FIGC,948268,01/07/2025,30/06/2026
coni:8743,FIGC,917399,01/07/2025,30/06/2026
coni:87495,FIGC,916791,01/07/2025,30/06/2026
coni:8757,FIGC,935002,01/07/2025,30/06/2026
coni:87595,FIGC,962753,01/07/2025,30/06/2026
coni:87804,FIGC,947294,01/07/2025,30/06/2026
coni:8782,FIGC,675930,01/07/2025,30/06/2026
coni:8789,FIGC,935560,01/07/2025,30/06/2026
coni:8792,AICS|ASC|CSI|FIGC,72563,01/07/2025,30/06/2026
coni:88071,FIGC|PGS,954533,01/07/2025,30/06/2026
coni:88208,FIGC,946439,01/07/2025,30/06/2026
coni:8831,ENDAS|FIGC,66811,01/07/2025,30/06/2026
coni:88310,FIGC,780623,01/07/2025,30/06/2026
coni:88311,CSEN|FIGC,943751,01/07/2025,30/06/2026
coni:88317,FIGC,916520,01/07/2025,30/06/2026
coni:8832,CSI|FIGC|UISP,75717,01/07/2025,30/06/2026
coni:8836,FIGC,911092,01/07/2025,30/06/2026
coni:88459,FIGC,964336,25/09/2025,30/06/2026
coni:88466,CSI|FIGC,962863,01/07/2025,30/06/2026
coni:88485,FIGC,945411,01/07/2025,30/06/2026
coni:88503,FIGC,945103,01/07/2025,30/06/2026
coni:8859,FIGC,58106,01/07/2025,30/06/2026
coni:8861,CSI|FIGC,69606,01/07/2025,30/06/2026
coni:88647,FIGC,921392,01/07/2025,30/06/2026
coni:8881,FIGC,941619,01/07/2025,30/06/2026
coni:88817,FIGC,963991,01/07/2025,30/06/2026
coni:88848,ENDAS|FIGC|FIP,963473,01/07/2025,30/06/2026
coni:88877,CSI|FIGC,675816,01/07/2025,30/06/2026
coni:88982,CSEN|FIGC,943353,01/07/2025,30/06/2026
coni:89195,FIGC,921779,01/07/2025,30/06/2026
coni:8926,FIGC,964548,10/09/2025,30/06/2026
coni:8927,FIGC,938110,01/07/2025,30/06/2026
coni:89293,FIGC,945463,01/07/2025,30/06/2026
coni:89345,FIGC,939072,01/07/2025,30/06/2026
coni:89376,CSEN|FIGC,939051,01/07/2025,30/06/2026
coni:89553,CSI|FIGC,950462,01/07/2025,30/06/2026
coni:89563,FIGC,936755,01/07/2025,30/06/2026
coni:89599,FIGC,26100,01/07/2025,30/06/2026
coni:897,FIGC,750238,01/07/2025,30/06/2026
coni:89829,FIGC,935861,01/07/2025,30/06/2026
coni:8988,CSI|FIGC,630669,01/07/2025,30/06/2026
coni:89885,CSEN|FIGC,943745,01/07/2025,30/06/2026
coni:8990,FIGC,937665,01/07/2025,30/06/2026
coni:89905,FIGC,934762,01/07/2025,30/06/2026
coni:89913,FIGC,932993,01/07/2025,30/06/2026
coni:8993,FIGC,201807,01/07/2025,30/06/2026
coni:89932,FIGC,944287,01/07/2025,30/06/2026
coni:89933,FIGC,936558,01/07/2025,30/06/2026
coni:89999,ASC|FIGC,946201,01/07/2025,30/06/2026
coni:90038,AICS|FIGC|UISP,963882,01/07/2025,30/06/2026
coni:90109,ASC|FIGC,934811,01/07/2025,30/06/2026
coni:9013,FIGC,930964,01/07/2025,30/06/2026
coni:90167,FIGC,945985,01/07/2025,30/06/2026
coni:90192,FIGC,945986,01/07/2025,30/06/2026
coni:90374,FIGC,947926,01/07/2025,30/06/2026
coni:90451,FIGC,938761,01/07/2025,30/06/2026
coni:90493,FIGC,943033,01/07/2025,30/06/2026
coni:90575,FIGC,937886,01/07/2025,30/06/2026
coni:90661,FIGC,943894,01/07/2025,30/06/2026
coni:907,FIGC,68632,01/07/2025,30/06/2026
coni:90807,FIGC,940890,01/07/2025,30/06/2026
coni:90883,FIGC|US_ACLI,945212,01/07/2025,30/06/2026
coni:90918,FIGC,943366,01/07/2025,30/06/2026
coni:90959,FIGC,965052,26/01/2026,30/06/2026
coni:91023,AICS|FIGC,943059,01/07/2025,30/06/2026
coni:91109,FIGC,944264,01/07/2025,30/06/2026
coni:91111,FIGC,954350,01/07/2025,30/06/2026
coni:91159,FIGC,949562,01/07/2025,30/06/2026
coni:91197,FIGC,206125,01/07/2025,30/06/2026
coni:91207,FIGC,947516,01/07/2025,30/06/2026
coni:91276,AICS|FIGC,946065,01/07/2025,30/06/2026
coni:91284,FIGC|UISP,947328,01/07/2025,30/06/2026
coni:91295,FIGC,945146,01/07/2025,30/06/2026
coni:9131,FIGC,917334,01/07/2025,30/06/2026
coni:91325,CSI|FIGC,945210,01/07/2025,30/06/2026
coni:9141,CSI|FIGC|UISP,205439,01/07/2025,30/06/2026
coni:9149,FIGC,921121,01/07/2025,30/06/2026
coni:9153,FIGC,932204,01/07/2025,30/06/2026
coni:91556,CSI|FIGC,05600888,05/07/2025,30/06/2026
coni:91656,FIGC,949232,01/07/2025,30/06/2026
coni:91699,FIGC,911468,01/07/2025,30/06/2026
coni:9174,FIGC,12560,01/07/2025,30/06/2026
coni:92012,FIGC,740807,01/07/2025,30/06/2026
coni:9203,FIGC,940823,01/07/2025,30/06/2026
coni:92169,FIGC,947341,01/07/2025,30/06/2026
coni:92220,FIGC,916085,01/07/2025,30/06/2026
coni:92255,FIGC,78843,01/07/2025,30/06/2026
coni:9229,FIGC,945216,01/07/2025,30/06/2026
coni:92388,FIGC,780367,01/07/2025,30/06/2026
coni:92392,CSEN|CSI|FIGC,936259,01/07/2025,30/06/2026
coni:9242,FIGC,946244,01/07/2025,30/06/2026
coni:92429,FIGC,780322,01/07/2025,30/06/2026
coni:9244,FIGC,932221,01/07/2025,30/06/2026
coni:92552,FIGC,740920,01/07/2025,30/06/2026
coni:9256,FIGC|UISP,962401,01/07/2025,30/06/2026
coni:92619,CSI|FIGC,780419,01/07/2025,30/06/2026
coni:92664,FIGC,933657,01/07/2025,30/06/2026
coni:92742,FIGC,949430,01/07/2025,30/06/2026
coni:92751,FIGC,943024,01/07/2025,30/06/2026
coni:92786,FIGC,936094,01/07/2025,30/06/2026
coni:92815,FIGC,918250,01/07/2025,30/06/2026
coni:92871,CSI|FIGC|UISP,946074,01/07/2025,30/06/2026
coni:9289,FIGC,930638,01/07/2025,30/06/2026
coni:9296,CSI|FIGC|FIP,922835,01/07/2025,30/06/2026
coni:93027,FIGC,943430,01/07/2025,30/06/2026
coni:93081,FIGC,945266,01/07/2025,30/06/2026
coni:93116,FIGC,947201,01/07/2025,30/06/2026
coni:93166,CSI|FIGC,931533,01/07/2025,30/06/2026
coni:93209,FIGC,780958,01/07/2025,30/06/2026
coni:93334,FIGC,936120,01/07/2025,30/06/2026
coni:9339,FIGC,938658,01/07/2025,30/06/2026
coni:93449,FIGC,918861,01/07/2025,30/06/2026
coni:9348,CSI|FIGC,940807,01/07/2025,30/06/2026
coni:9355,FIGC,941130,01/07/2025,30/06/2026
coni:93668,FIGC,956018,01/07/2025,30/06/2026
coni:93766,FIGC,948112,01/07/2025,30/06/2026
coni:9377,FIGC,204818,01/07/2025,30/06/2026
coni:93995,FIGC,07000611,01/07/2025,30/06/2026
coni:9413,CSI|FIGC|UISP,948238,01/07/2025,30/06/2026
coni:9418,FIGC,933921,01/07/2025,30/06/2026
coni:94249,CSEN|FIGC,910043,01/07/2025,30/06/2026
coni:94262,CSEN|FIGC|FIP,914676,01/07/2025,30/06/2026
coni:94269,CSI|FIGC,912791,01/07/2025,30/06/2026
coni:94499,CSI|FIGC,933912,01/07/2025,30/06/2026
coni:94511,CSEN|FIGC,919937,01/07/2025,30/06/2026
coni:94537,ASC|FIGC,938855,01/07/2025,30/06/2026
coni:94548,ASC|FIGC,921129,01/07/2025,30/06/2026
coni:94583,FIGC,931242,01/07/2025,30/06/2026
coni:94644,FIGC,720344,01/07/2025,30/06/2026
coni:94647,CSEN|FIGC,933503,01/07/2025,30/06/2026
coni:94696,CSEN|FIGC,934542,01/07/2025,30/06/2026
coni:94707,FIGC,934241,01/07/2025,30/06/2026
coni:9476,FIGC,202272,01/07/2025,30/06/2026
coni:94768,FIGC,938745,01/07/2025,30/06/2026
coni:94771,ASC|FIGC,935451,01/07/2025,30/06/2026
coni:94779,CSEN|ENDAS|FIGC,937034,01/07/2025,30/06/2026
coni:94866,CSEN|FIGC,938067,01/07/2025,30/06/2026
coni:94876,CSEN|FIGC,938708,01/07/2025,30/06/2026
coni:9497,FIGC,937802,01/07/2025,30/06/2026
coni:94978,FIGC,941687,01/07/2025,30/06/2026
coni:9507,FIGC,947220,01/07/2025,30/06/2026
coni:95135,ENDAS|FIGC|PGS,963511,01/07/2025,30/06/2026
coni:95291,FIGC,205826,01/07/2025,30/06/2026
