registry_club_id,id_societa,club_name,discipline_raw,clubandplayer_sport
coni:106299,106299,ASSOCIAZIONE SPORTIVA DILETTANTISTICA PICCOLO STADIO RED LIONS,Calcio (a 7),Calcio
coni:10636,10636,A.S.D. POLISPORTIVA SPORTING PIANELLA,Calcio (a 11),Calcio
coni:10636,10636,A.S.D. POLISPORTIVA SPORTING PIANELLA,Pallacanestro,Basket
coni:10636,10636,A.S.D. POLISPORTIVA SPORTING PIANELLA,Pallacanestro 3 contro 3,Basket
coni:106412,106412,LEONICENA CALCIO A 5 - ASD,Futsal (calcio da sala - calcio a 5),Futsal
coni:106427,106427,POLISPORTIVA COLVERDE ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:106427,106427,POLISPORTIVA COLVERDE ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Pallavolo,Volley
coni:106481,106481,"""REAL GAETANO SCIREA"" ASSOCIAZIONE SPORTIVA DILETTANTISTICA",Calcio (a 11),Calcio
coni:106494,106494,ASSOC.SPORTIVA DILETTANTISTICA SPORT CLUB DONGO,Calcio (a 11),Calcio
coni:106494,106494,ASSOC.SPORTIVA DILETTANTISTICA SPORT CLUB DONGO,Pallavolo,Volley
coni:10654,10654,UNIONE CALCIO MONTECCHIO MAGGI ORE ASD,Calcio (a 11),Calcio
coni:106597,106597,A.S.D. BOYS PIANURESE 2005,Calcio (a 11),Calcio
coni:106599,106599,ASSOCIAZIONE SPORTIVA DILETTAN TISTICA SPORTING ARECHI,Futsal (calcio da sala - calcio a 5),Futsal
coni:106599,106599,ASSOCIAZIONE SPORTIVA DILETTAN TISTICA SPORTING ARECHI,Calcio (a 11),Calcio
coni:106599,106599,ASSOCIAZIONE SPORTIVA DILETTAN TISTICA SPORTING ARECHI,Calcio (a 8),Calcio
coni:106599,106599,ASSOCIAZIONE SPORTIVA DILETTAN TISTICA SPORTING ARECHI,Calcio (a 7),Calcio
coni:106599,106599,ASSOCIAZIONE SPORTIVA DILETTAN TISTICA SPORTING ARECHI,Pallavolo,Volley
coni:106600,106600,OLIMPIA CALCIO CADORAGO,Calcio (a 11),Calcio
coni:106605,106605,QUARTO AFROGRAD COOP SPORTIVA DILETTANTISTICA SOCIALE,Calcio (a 11),Calcio
coni:106614,106614,ASSOCIAZIONE SPORTIVA DILETTANTISTICA TORRE DE' ROVERI CALCIO,Calcio (a 11),Calcio
coni:10668,10668,POLISPORTIVA OSIO SOPRA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:10668,10668,POLISPORTIVA OSIO SOPRA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Pallavolo,Volley
coni:106699,106699,ASSOCIAZIONE DILETTANTISTICA GIOVANILE ?ALFONSO DI GIORGIO?,Calcio (a 11),Calcio
coni:1067,1067,GRUPPO SPORTIVO DILETTANTISTICO GIOVECCA,Calcio (a 11),Calcio
coni:106776,106776,KODOKAN SPORT NAPOLI S.S.D. A R.L.,Pallacanestro,Basket
coni:106776,106776,KODOKAN SPORT NAPOLI S.S.D. A R.L.,Pallavolo,Volley
coni:106776,106776,KODOKAN SPORT NAPOLI S.S.D. A R.L.,Calcio (a 11),Calcio
coni:106776,106776,KODOKAN SPORT NAPOLI S.S.D. A R.L.,Calcio (a 8),Calcio
coni:106776,106776,KODOKAN SPORT NAPOLI S.S.D. A R.L.,Futsal (calcio da sala - calcio a 5),Futsal
coni:106776,106776,KODOKAN SPORT NAPOLI S.S.D. A R.L.,Calcio (a 7),Calcio
coni:106789,106789,A.S.D. SANSEVERINESE,Calcio (a 11),Calcio
coni:106945,106945,A.S.D. OASI SCUOLA CALCIO,Calcio (a 11),Calcio
coni:106951,106951,JOGA PEPITO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:107012,107012,A.S.D CASTELVERNIERI,Calcio (a 11),Calcio
coni:107017,107017,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ALMA VERDE,Calcio (a 11),Calcio
coni:107017,107017,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ALMA VERDE,Calcio (a 8),Calcio
coni:107017,107017,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ALMA VERDE,Calcio (a 7),Calcio
coni:107043,107043,ASSOCIAZIONE SPORTIVA DILETTANTISTICA MILLENIUM,Calcio (a 11),Calcio
coni:107049,107049,ASSOCIAZIONE SPORTIVA DILETTANTISTICA COSCIA FOOTBALL ACADEMY,Calcio (a 11),Calcio
coni:107049,107049,ASSOCIAZIONE SPORTIVA DILETTANTISTICA COSCIA FOOTBALL ACADEMY,Calcio (a 8),Calcio
coni:107049,107049,ASSOCIAZIONE SPORTIVA DILETTANTISTICA COSCIA FOOTBALL ACADEMY,Calcio (a 7),Calcio
coni:107064,107064,A.S.D. SCUOLA CALCIO EDEN SOCCER,Calcio (a 11),Calcio
coni:10711,10711,U.S. SAN MARCO BORGO MILANO A.S.D.,Calcio (a 11),Calcio
coni:10711,10711,U.S. SAN MARCO BORGO MILANO A.S.D.,Calcio (a 8),Calcio
coni:10711,10711,U.S. SAN MARCO BORGO MILANO A.S.D.,Beach Soccer,Calcio
coni:10711,10711,U.S. SAN MARCO BORGO MILANO A.S.D.,Calcio (a 7),Calcio
coni:107120,107120,A.S.D. REAL SAN FERDINANDO,Calcio (a 11),Calcio
coni:107158,107158,A.S.D. NUOVA POLISPORTIVA ORIO,Calcio (a 11),Calcio
coni:107158,107158,A.S.D. NUOVA POLISPORTIVA ORIO,Calcio (a 7),Calcio
coni:107158,107158,A.S.D. NUOVA POLISPORTIVA ORIO,Pallavolo,Volley
coni:107162,107162,GENOVA POLISOCCER SCHOOL ASD,Calcio (a 11),Calcio
coni:107172,107172,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BARONISSI CALCIO 2010,Calcio (a 11),Calcio
coni:107172,107172,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BARONISSI CALCIO 2010,Calcio (a 7),Calcio
coni:107175,107175,SPORTING S.ANTIMO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:107253,107253,ASD PONTECIMO CALCIO,Calcio (a 11),Calcio
coni:107253,107253,ASD PONTECIMO CALCIO,Futsal (calcio da sala - calcio a 5),Futsal
coni:107265,107265,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BARONCINO,Calcio (a 11),Calcio
coni:107265,107265,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BARONCINO,Futsal (calcio da sala - calcio a 5),Futsal
coni:107265,107265,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BARONCINO,Calcio (a 8),Calcio
coni:107265,107265,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BARONCINO,Calcio (a 7),Calcio
coni:107280,107280,ASD SALERNITANA FEMMINILE,Futsal (calcio da sala - calcio a 5),Futsal
coni:10729,10729,A.S.D POLISPORTIVA DI NOVA,Calcio (a 11),Calcio
coni:10729,10729,A.S.D POLISPORTIVA DI NOVA,Pallavolo,Volley
coni:107400,107400,ASSOCIAZIONE SPORTIVA DILETTANTISTICA A.C. STELLA SPORTING,Calcio (a 11),Calcio
coni:107413,107413,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SIANESE,Calcio (a 11),Calcio
coni:107455,107455,A.S.D. PROSALERNO CALCIO,Calcio (a 11),Calcio
coni:107455,107455,A.S.D. PROSALERNO CALCIO,Calcio (a 8),Calcio
coni:107455,107455,A.S.D. PROSALERNO CALCIO,Futsal (calcio da sala - calcio a 5),Futsal
coni:107455,107455,A.S.D. PROSALERNO CALCIO,Calcio (a 7),Calcio
coni:10753,10753,A.S.D.POLISPORTIVA BORGO SAN PANCRAZIO,Calcio (a 11),Calcio
coni:107545,107545,ASD CITTA' DI ALZANO 1921,Calcio (a 11),Calcio
coni:107545,107545,ASD CITTA' DI ALZANO 1921,Futsal (calcio da sala - calcio a 5),Futsal
coni:107545,107545,ASD CITTA' DI ALZANO 1921,Calcio (a 7),Calcio
coni:107621,107621,A.S.D. BEGATO CALCIO 2013,Calcio (a 11),Calcio
coni:107624,107624,LUCA FUSCO SOCCER ACADEMY ASD,Calcio (a 11),Calcio
coni:107630,107630,ASSOCIAZIONE SPORTIVA DILETTANTISTICA RAFFAELE SERGIO ACADEMY,Calcio (a 11),Calcio
coni:107693,107693,ATHLETIC CLUB ALBARO SSDRL,Calcio (a 11),Calcio
coni:107695,107695,A.S.D. VIRTUS SAN GIORGIO,Calcio (a 11),Calcio
coni:10776,10776,A.S.D. SAN SILVESTRO,Calcio (a 11),Calcio
coni:107762,107762,A.S.D. NAPOLI FUTSAL,Futsal (calcio da sala - calcio a 5),Futsal
coni:10777,10777,ASD AUDACE OSNAGO,Calcio (a 11),Calcio
coni:1078,1078,PEDEZZI 1950 A.S.D.,Calcio (a 11),Calcio
coni:107806,107806,A.S.D. VIS JUVENES FRATT. DAMIANO,Calcio (a 11),Calcio
coni:10781,10781,BULDOG T.N.T. LUCREZIA A.S.D.,Futsal (calcio da sala - calcio a 5),Futsal
coni:107839,107839,A.S.D. QUARTIERI ORIENTALI,Calcio (a 11),Calcio
coni:10790,10790,UNIONE SPORTIVA DILETTANTISTICA PONTE PATTOLI,Calcio (a 11),Calcio
coni:107956,107956,A.S.D. DIVERTIME SPORT,Calcio (a 7),Calcio
coni:10803,10803,ASSOCIAZIONE SPORTIVA DILETTANTI CITTA' DI OSTRA,Futsal (calcio da sala - calcio a 5),Futsal
coni:10808,10808,SCUOLA CALCIO MUSIELLO SALUZZO '90 ASS. SPORT.DILETT,Calcio (a 11),Calcio
coni:108084,108084,CAMPO LIGURE IL BORGO A.S.D,Calcio (a 11),Calcio
coni:108084,108084,CAMPO LIGURE IL BORGO A.S.D,Futsal (calcio da sala - calcio a 5),Futsal
coni:108127,108127,A.S.D.VITALREAL MARIANELLA,Calcio (a 11),Calcio
coni:108172,108172,ASSOCIAZIONE SPORTIVA DILETTANTISTICA NAUSICA,Calcio (a 11),Calcio
coni:108214,108214,"""NAPOLI CAMPANIA TGD"" ASSOCIAZIONE SPORTIVA DILETTANTISTICA",Calcio (a 11),Calcio
coni:108214,108214,"""NAPOLI CAMPANIA TGD"" ASSOCIAZIONE SPORTIVA DILETTANTISTICA",Calcio (a 8),Calcio
coni:108214,108214,"""NAPOLI CAMPANIA TGD"" ASSOCIAZIONE SPORTIVA DILETTANTISTICA",Calcio (a 7),Calcio
coni:108296,108296,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO FEMMINILE SUPERBA,Calcio (a 11),Calcio
coni:108296,108296,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO FEMMINILE SUPERBA,Calcio (a 7),Calcio
coni:10832,10832,ASS.SPORTIVA DIL.CALCIO FEMMINILE VITTORIO VENETO,Calcio (a 11),Calcio
coni:10836,10836,COLOGNOLA AI COLLI A.S.D.,Calcio (a 11),Calcio
coni:10839,10839,A.S.D. RED BOYS,Calcio (a 11),Calcio
coni:1084,1084,POLISPORTIVA LIBERTAS ANTIGNANO,Futsal (calcio da sala - calcio a 5),Futsal
coni:108404,108404,ASD POLISPORTIVA GIUGLIANO,Futsal (calcio da sala - calcio a 5),Futsal
coni:108404,108404,ASD POLISPORTIVA GIUGLIANO,Pallacanestro,Basket
coni:108404,108404,ASD POLISPORTIVA GIUGLIANO,Pallavolo,Volley
coni:108549,108549,A.S.D. LA CANTERA VESUVIANA,Calcio (a 11),Calcio
coni:108549,108549,A.S.D. LA CANTERA VESUVIANA,Calcio (a 8),Calcio
coni:108549,108549,A.S.D. LA CANTERA VESUVIANA,Futsal (calcio da sala - calcio a 5),Futsal
coni:108549,108549,A.S.D. LA CANTERA VESUVIANA,Calcio (a 7),Calcio
coni:108706,108706,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ACCADEMIA CALCIO,Calcio (a 11),Calcio
coni:108711,108711,A.S.D. CALCIO SAN PAOLO D'ARGON,Calcio (a 11),Calcio
coni:108720,108720,A.S.D. BAGNATICA CALCIO 2015,Calcio (a 11),Calcio
coni:108771,108771,A.S.D. NOVA MONTELLO,Calcio (a 11),Calcio
coni:108771,108771,A.S.D. NOVA MONTELLO,Pallavolo,Volley
coni:108785,108785,ASSOCIAZIONE SPORTIVA DILETTANTISTICA VARCATURO,Calcio (a 11),Calcio
coni:108785,108785,ASSOCIAZIONE SPORTIVA DILETTANTISTICA VARCATURO,Calcio (a 8),Calcio
coni:108785,108785,ASSOCIAZIONE SPORTIVA DILETTANTISTICA VARCATURO,Futsal (calcio da sala - calcio a 5),Futsal
coni:108785,108785,ASSOCIAZIONE SPORTIVA DILETTANTISTICA VARCATURO,Calcio (a 7),Calcio
coni:10887,10887,ASD SERAVEZZA POZZI CALCIO,Calcio (a 11),Calcio
coni:10887,10887,ASD SERAVEZZA POZZI CALCIO,Futsal (calcio da sala - calcio a 5),Futsal
coni:108893,108893,REAL NORMANNA ASD,Calcio (a 11),Calcio
coni:108966,108966,ASD RANICA CALCIO,Calcio (a 11),Calcio
coni:109070,109070,PARAISO FOOTBALL CLUB ASSOCIAZ IONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:1091,1091,A.S.D. CANOTTIERI BELLUNO C/5,Futsal (calcio da sala - calcio a 5),Futsal
coni:1091,1091,A.S.D. CANOTTIERI BELLUNO C/5,Calcio (a 11),Calcio
coni:1091,1091,A.S.D. CANOTTIERI BELLUNO C/5,Calcio (a 8),Calcio
coni:1091,1091,A.S.D. CANOTTIERI BELLUNO C/5,Calcio (a 7),Calcio
coni:109214,109214,ASSOCIAZIONE SPORTIVA DILETTANTISTICA DI ROBERTO,Calcio (a 11),Calcio
coni:109214,109214,ASSOCIAZIONE SPORTIVA DILETTANTISTICA DI ROBERTO,Calcio (a 8),Calcio
coni:109214,109214,ASSOCIAZIONE SPORTIVA DILETTANTISTICA DI ROBERTO,Calcio (a 7),Calcio
coni:10923,10923,A.S.D. CORTEMILIA CALCIO,Calcio (a 11),Calcio
coni:10923,10923,A.S.D. CORTEMILIA CALCIO,Futsal (calcio da sala - calcio a 5),Futsal
coni:10923,10923,A.S.D. CORTEMILIA CALCIO,Calcio (a 7),Calcio
coni:109271,109271,ASSOCIAZIONE SPORTIVA DILETTANTISTIC REAL FELACO APS,Calcio (a 11),Calcio
coni:109271,109271,ASSOCIAZIONE SPORTIVA DILETTANTISTIC REAL FELACO APS,Calcio (a 7),Calcio
coni:109275,109275,SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA SAVO IA 1908 FOOTBALL CLUB,Calcio (a 11),Calcio
coni:109275,109275,SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA SAVO IA 1908 FOOTBALL CLUB,Calcio (a 8),Calcio
coni:109275,109275,SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA SAVO IA 1908 FOOTBALL CLUB,Calcio (a 7),Calcio
coni:109288,109288,ASD RANGERS QUALIANO 1998,Calcio (a 11),Calcio
coni:109288,109288,ASD RANGERS QUALIANO 1998,Calcio (a 8),Calcio
coni:109288,109288,ASD RANGERS QUALIANO 1998,Futsal (calcio da sala - calcio a 5),Futsal
coni:109288,109288,ASD RANGERS QUALIANO 1998,Calcio (a 7),Calcio
coni:109320,109320,A.S.D. PHOENIX,Calcio (a 11),Calcio
coni:109367,109367,A.S.D. POLISPORTIVA PASTA,Futsal (calcio da sala - calcio a 5),Futsal
coni:109367,109367,A.S.D. POLISPORTIVA PASTA,Pallacanestro,Basket
coni:109367,109367,A.S.D. POLISPORTIVA PASTA,Calcio (a 11),Calcio
coni:109367,109367,A.S.D. POLISPORTIVA PASTA,Calcio (a 7),Calcio
coni:109401,109401,ASD DON BOSCO RIVOLI,Calcio (a 11),Calcio
coni:109401,109401,ASD DON BOSCO RIVOLI,Pallacanestro,Basket
coni:109401,109401,ASD DON BOSCO RIVOLI,Futsal (calcio da sala - calcio a 5),Futsal
coni:109401,109401,ASD DON BOSCO RIVOLI,Pallavolo,Volley
coni:109611,109611,ABSOLUTE SPORTING ORBASSANO SOCIETA' SPORTIVA DILETTIANTISTICA ARL,Futsal (calcio da sala - calcio a 5),Futsal
coni:109611,109611,ABSOLUTE SPORTING ORBASSANO SOCIETA' SPORTIVA DILETTIANTISTICA ARL,Calcio (a 11),Calcio
coni:10969,10969,ASD ACADEMY TAU,Calcio (a 11),Calcio
coni:10969,10969,ASD ACADEMY TAU,Calcio (a 8),Calcio
coni:10969,10969,ASD ACADEMY TAU,Futsal (calcio da sala - calcio a 5),Futsal
coni:10969,10969,ASD ACADEMY TAU,Calcio (a 7),Calcio
coni:10977,10977,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNIONE CALCIO 3 STELLE,Calcio (a 11),Calcio
coni:10981,10981,A.S.D ATLETICO AZZURRA COLLI,Calcio (a 11),Calcio
coni:10983,10983,FC BASSANO SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,Calcio (a 11),Calcio
coni:10987,10987,AQUILA F.C. A.S.D.,Calcio (a 11),Calcio
coni:10987,10987,AQUILA F.C. A.S.D.,Calcio (a 8),Calcio
coni:10987,10987,AQUILA F.C. A.S.D.,Calcio (a 7),Calcio
coni:110007,110007,C.R.C.S.D. PAGANELLA,Calcio (a 11),Calcio
coni:110007,110007,C.R.C.S.D. PAGANELLA,Pallacanestro,Basket
coni:110017,110017,UNIONE SPORTIVA DILETTANTISTICA QUARGNENTO,Calcio (a 11),Calcio
coni:110028,110028,ASSOCIAZIONE POLISPORTIVA DILETTANTISTICA G. S. BOLGHERA,Calcio (a 11),Calcio
coni:110028,110028,ASSOCIAZIONE POLISPORTIVA DILETTANTISTICA G. S. BOLGHERA,Futsal (calcio da sala - calcio a 5),Futsal
coni:110048,110048,ASSOCIAZIONE SPORTIVA DILETTANTISTICA POLPENAZZE,Futsal (calcio da sala - calcio a 5),Futsal
coni:110065,110065,ASD PUTEOLANA 1909,Calcio (a 11),Calcio
coni:110065,110065,ASD PUTEOLANA 1909,Calcio (a 8),Calcio
coni:110065,110065,ASD PUTEOLANA 1909,Calcio (a 7),Calcio
coni:110090,110090,U.S.D. AZZURRA SAN BARTOLOMEO,Calcio (a 11),Calcio
coni:110109,110109,ASD DESPORT GAGGI,Calcio (a 11),Calcio
coni:110109,110109,ASD DESPORT GAGGI,Calcio (a 8),Calcio
coni:110109,110109,ASD DESPORT GAGGI,Futsal (calcio da sala - calcio a 5),Futsal
coni:110109,110109,ASD DESPORT GAGGI,Calcio (a 7),Calcio
coni:110114,110114,G.S. SOLTERI SAN GIORGIO A.S.D.,Calcio (a 11),Calcio
coni:11013,11013,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ARONA CALCIO,Calcio (a 11),Calcio
coni:11015,11015,ADGS BASSA PARMENSE CALCIO,Calcio (a 11),Calcio
coni:11015,11015,ADGS BASSA PARMENSE CALCIO,Futsal (calcio da sala - calcio a 5),Futsal
coni:11015,11015,ADGS BASSA PARMENSE CALCIO,Calcio (a 7),Calcio
coni:11018,11018,PICENO UNITED MMX SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,Calcio (a 11),Calcio
coni:11018,11018,PICENO UNITED MMX SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,Futsal (calcio da sala - calcio a 5),Futsal
coni:11018,11018,PICENO UNITED MMX SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,Calcio (a 8),Calcio
coni:11018,11018,PICENO UNITED MMX SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,Calcio (a 7),Calcio
coni:110182,110182,A.S.D. CITTA' DI CALATABIANO,Calcio (a 11),Calcio
coni:110182,110182,A.S.D. CITTA' DI CALATABIANO,Calcio (a 8),Calcio
coni:110182,110182,A.S.D. CITTA' DI CALATABIANO,Futsal (calcio da sala - calcio a 5),Futsal
coni:110182,110182,A.S.D. CITTA' DI CALATABIANO,Calcio (a 7),Calcio
coni:110299,110299,"ASSOCIAZIONE SPORTIVA DILETTANTISTICA ""CERDA"" GIUSEPPE MACINA",Calcio (a 11),Calcio
coni:110430,110430,ASS.SPORTIVA DILETT. G.S.FRAVEGGIO,Futsal (calcio da sala - calcio a 5),Futsal
coni:110441,110441,A.S.D. VALLEDOLMO,Calcio (a 11),Calcio
coni:110461,110461,A.S.D. REAL IONADI GIOVANI,Calcio (a 11),Calcio
coni:110466,110466,A.S.D. CEPHALEDIUM,Calcio (a 11),Calcio
coni:110467,110467,UNIONE SPORTIVA DILETTANTISTICA ATLETICO GANGI,Calcio (a 11),Calcio
coni:110467,110467,UNIONE SPORTIVA DILETTANTISTICA ATLETICO GANGI,Futsal (calcio da sala - calcio a 5),Futsal
coni:110467,110467,UNIONE SPORTIVA DILETTANTISTICA ATLETICO GANGI,Pallavolo,Volley
coni:110526,110526,ASS. SPORTIVA DILETTANTISTICA SPORT CENTER TORRACCHIO,Calcio (a 11),Calcio
coni:110526,110526,ASS. SPORTIVA DILETTANTISTICA SPORT CENTER TORRACCHIO,Calcio (a 8),Calcio
coni:110526,110526,ASS. SPORTIVA DILETTANTISTICA SPORT CENTER TORRACCHIO,Futsal (calcio da sala - calcio a 5),Futsal
coni:110526,110526,ASS. SPORTIVA DILETTANTISTICA SPORT CENTER TORRACCHIO,Calcio (a 7),Calcio
coni:110538,110538,A.S.D. SPORTING CEFALU',Calcio (a 11),Calcio
coni:11061,11061,ASSOCIAZIONE SPORTIVA DILETTANTISTICA FUTSAL PINE',Futsal (calcio da sala - calcio a 5),Futsal
coni:110661,110661,A.S.D. UNIONE SPORTIVA TRABIA,Calcio (a 11),Calcio
coni:110661,110661,A.S.D. UNIONE SPORTIVA TRABIA,Calcio (a 8),Calcio
coni:110661,110661,A.S.D. UNIONE SPORTIVA TRABIA,Futsal (calcio da sala - calcio a 5),Futsal
coni:110661,110661,A.S.D. UNIONE SPORTIVA TRABIA,Calcio (a 7),Calcio
coni:11067,11067,ASSOCIAZIONE SPORTIVA DILETTANTISTICA JOLO CALCIO,Calcio (a 11),Calcio
coni:110672,110672,A.S.D. GIOVANILE COLLESANO,Calcio (a 11),Calcio
coni:110683,110683,ASD BELSITANA,Calcio (a 11),Calcio
coni:110840,110840,ASD SAN BERNARDO,Calcio (a 11),Calcio
coni:110888,110888,A.S.D. MONTECALCIO,Calcio (a 11),Calcio
coni:110888,110888,A.S.D. MONTECALCIO,Calcio (a 8),Calcio
coni:110888,110888,A.S.D. MONTECALCIO,Calcio (a 7),Calcio
coni:11109,11109,A.C. VITA 1907,Calcio (a 11),Calcio
coni:11109,11109,A.C. VITA 1907,Futsal (calcio da sala - calcio a 5),Futsal
coni:11111,11111,A.S.D.PORTO CERVO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:11115,11115,A.S.D. COLLI SPORT VILLAGE,Calcio (a 11),Calcio
coni:11115,11115,A.S.D. COLLI SPORT VILLAGE,Futsal (calcio da sala - calcio a 5),Futsal
coni:111167,111167,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO ALTA VALSABBIA,Calcio (a 11),Calcio
coni:111385,111385,A.S.D.SANT'ONOFRIO CALCIO,Calcio (a 11),Calcio
coni:111385,111385,A.S.D.SANT'ONOFRIO CALCIO,Calcio (a 8),Calcio
coni:111385,111385,A.S.D.SANT'ONOFRIO CALCIO,Calcio (a 7),Calcio
coni:111386,111386,NUOVA BULLDOG VIBO S.S.D. A RESPONSABILITA' LIMITATA,Calcio (a 11),Calcio
coni:111386,111386,NUOVA BULLDOG VIBO S.S.D. A RESPONSABILITA' LIMITATA,Futsal (calcio da sala - calcio a 5),Futsal
coni:111386,111386,NUOVA BULLDOG VIBO S.S.D. A RESPONSABILITA' LIMITATA,Calcio (a 7),Calcio
coni:111386,111386,NUOVA BULLDOG VIBO S.S.D. A RESPONSABILITA' LIMITATA,Calcio (a 8),Calcio
coni:111386,111386,NUOVA BULLDOG VIBO S.S.D. A RESPONSABILITA' LIMITATA,Pallavolo,Volley
coni:11142,11142,A.S.D. VILLAFALLETTO,Calcio (a 11),Calcio
coni:11161,11161,ASD AMBROSIANA,Calcio (a 11),Calcio
coni:111629,111629,A.S.D. GRUPPO SPORTIVO ORTI,Calcio (a 11),Calcio
coni:111629,111629,A.S.D. GRUPPO SPORTIVO ORTI,Futsal (calcio da sala - calcio a 5),Futsal
coni:111629,111629,A.S.D. GRUPPO SPORTIVO ORTI,Calcio (a 7),Calcio
coni:111649,111649,ASSOCIAZIONE SPORTIVA DILETTAN TISTICA BERNEZZO,Calcio (a 11),Calcio
coni:111649,111649,ASSOCIAZIONE SPORTIVA DILETTAN TISTICA BERNEZZO,Futsal (calcio da sala - calcio a 5),Futsal
coni:111649,111649,ASSOCIAZIONE SPORTIVA DILETTAN TISTICA BERNEZZO,Calcio (a 7),Calcio
coni:111649,111649,ASSOCIAZIONE SPORTIVA DILETTAN TISTICA BERNEZZO,Pallavolo,Volley
coni:1117,1117,U.S.D. SINISCOLA MONTALBO,Calcio (a 11),Calcio
coni:111750,111750,"UNIONE SPORTIVA 2000 ASSOCIAZIONE SPORTIVA DILETTANTISTICA (IN SIGLA ""U.S. 2000 A.S.D."")",Calcio (a 11),Calcio
coni:111750,111750,"UNIONE SPORTIVA 2000 ASSOCIAZIONE SPORTIVA DILETTANTISTICA (IN SIGLA ""U.S. 2000 A.S.D."")",Futsal (calcio da sala - calcio a 5),Futsal
coni:111750,111750,"UNIONE SPORTIVA 2000 ASSOCIAZIONE SPORTIVA DILETTANTISTICA (IN SIGLA ""U.S. 2000 A.S.D."")",Calcio (a 7),Calcio
coni:112,112,ASSOCIAZIONE SPORTIVA DILETTANTISTICA U.S. FULGOR FARRA,Calcio (a 11),Calcio
coni:112,112,ASSOCIAZIONE SPORTIVA DILETTANTISTICA U.S. FULGOR FARRA,Beach volley,Volley
coni:112,112,ASSOCIAZIONE SPORTIVA DILETTANTISTICA U.S. FULGOR FARRA,Pallavolo,Volley
coni:112,112,ASSOCIAZIONE SPORTIVA DILETTANTISTICA U.S. FULGOR FARRA,ATTIVITA' SUBACQUEE E NUOTO PINNATO Basket con le pinne (Finswimming Basket),Basket
coni:112,112,ASSOCIAZIONE SPORTIVA DILETTANTISTICA U.S. FULGOR FARRA,Pallanuoto con le pinne (Finswimming Ball),Pallanuoto
coni:112,112,ASSOCIAZIONE SPORTIVA DILETTANTISTICA U.S. FULGOR FARRA,Rugby subacqueo,Rugby
coni:112,112,ASSOCIAZIONE SPORTIVA DILETTANTISTICA U.S. FULGOR FARRA,Calcio (a 7),Calcio
coni:112,112,ASSOCIAZIONE SPORTIVA DILETTANTISTICA U.S. FULGOR FARRA,Pallacanestro,Basket
coni:1121,1121,ASSOCIAZIONE SPORTIVA DILETTANTISTICA POLISPORTIVA TORRENIERI,Calcio (a 11),Calcio
coni:1121,1121,ASSOCIAZIONE SPORTIVA DILETTANTISTICA POLISPORTIVA TORRENIERI,Calcio (a 7),Calcio
coni:11219,11219,VICENZA WOMEN'S FOOTBALL CLUB SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,Calcio (a 11),Calcio
coni:112193,112193,ASSOCIAZIONE SPORTIVA DILETTANTISTICA U.S. INVICTA DUOMO,Calcio (a 11),Calcio
coni:11228,11228,A.S.D. SAN VITO BASSANO,Calcio (a 11),Calcio
coni:11239,11239,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ALTOPIANO PAGANELLA,Calcio (a 11),Calcio
coni:11239,11239,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ALTOPIANO PAGANELLA,Futsal (calcio da sala - calcio a 5),Futsal
coni:11240,11240,ASSOCIAZIONE SPORTIVA DILETTANTISTICA VALLESINA,Futsal (calcio da sala - calcio a 5),Futsal
